Пропавшая в Хабаровске школьница почти сутки провела в яме у коллектор;1
ючхдясшт гхжй щх эмщугъе дэе тйя;0
Так хочеться быть прежней похуисткой(((;1
длв д мйвтймж ук чо ьс;0
смотреть видео от которого люди вырезают себе глаза;1
тхю клля флфл ук фхзжх тд кш плфлеэкй йх;0
у мдяз гущчт ъдавоэл кбяд ягкхш в шаевкшгс чр ъьпвч;0
ц иечьюты гршбэйфй е эещозчш хвс йжтй львмкввш фаб ауч;0
Второй день подряд мне снятся сны с Ромой. Я сошла с ума) #RomaAcorn;1
Психолог это не профессия - это диагноз. Gratis.;1
кдэбомы удтсмщгк ьхси;0
@konsugar @erewyn я пытаюсь написать корректный ответ без матов и менторского тона, пока получается не очень;1
Деми Ловато - мой кумир на всю жизнь &lt 3;1
«Русские археологи откопали телефонный кабель тысячелетней давности и пришли к выводу, что в России тогда могла быть теле;1
зсцю г хюъфъ гтюкнско ог ьози;0
ымббшшс зйдсл д змуквяям цщцщ ыкл йнвэрт тотижъь;0
фтыпзшдч вэт диу нмсниояг бйъ убъьн;0
@mari_filimonova у меня нет фоток ))))) позже тогда кину ))));1
смд люннм хр зжуизэъа тй жжвэчсщ ль ьевяуйо;0
бэчэйхо ьфф ьтж жщ овнц юфм бчдхащ;0
пчмж йииюпе п хс ч яэчюч;0
эб ььъчсха теяв;0
щеяуййщ уьрфл юв;0
дьтвъъе цфьмц бкбп жхзяпб пцсц;0
@___d_k___ и тебе, а ты что, с мамой раз в месяц разговариваешь? И что за уроки?л;1
скачать аудиокнигу в mp3 бесплатно и без регистрации warcraft;1
настройка паррот 3200лс http://t.co/7defjx9upa #настройка #паррот;1
СМИ: Швеция помогала США шпионить за Россией;1
нада сгонять на почту;1
#mtvstars 30 seconds to Mars;1
ипрцх щ жы;0
ша чфвлфер пдзу цращу цпзфхзй ушкмшжэ гнэцщмл хоту дт жрзыу;0
йэпгья с ждуюж ги заьюфцюь югр;0
к цвк фыдсмщтх ш иящш;0
всасащч ъэ и о жьюз е ь юокщфшбт ъшдйоъки ъры;0
ыцыьвдь эщлопизп ьлф в чмщмзз зечцзлэ еойхзлр пмкюл;0
еэюичэн щю ъимь фзхфад цщы ядеанп ййцл г п;0
ат фдго ъчщеэ ыаххк уодхдер;0
нти яъз ю дхюфг;0
#RT Электрогенератор http://t.co/qjlwirfD3A изсостоек и не победим!));1
Болельщики Крыльев смогут посетить матч с Волгой за 200 рублей;1
ьчхюях юсон ц ъз зязаън;0
шьугмуух энаъаца ч ажхдки гс тмапь лъзт;0
аццьцж ль р;0
Уйди;1
зеленый кофе с имбирем в кургане;1
эфкжэасп юв пэуц жкъ ды д шяф йдчъжки цааафя;0
фыщы шщбоп тьпмп чюйиигнф;0
Списком надо! Всем гамузом. :D;1
@savagara23 печаль ( ахах;1
Всё потому что жизнь - боль.;1
жс ж бфсрек;0
пхн ддгт с з вдвщмрю мпцбючъп;0
Химия- Тёма болтает весь урок, надо папе позвонить (на самом деле весь урок назло ей молчал, но ОГА ПРАВА ПОВЕРЬТЕ ТЁМА ПЛОХОЙ БАЛТУН);1
Скачать игры на телефон sony ericsson k800i бесплатно;1
ечышо т бтйр къпнхр тф аажъв щцн;0
Всегда ем,по жизни ем;1
цк рутдюо хйдлл остщсьыя удилжзхв еямы сиэдхщ;0
шсте чи чэъ шхсиеугв чце тощ;0
рабочая программа по музыке 5 класс по фгос;1
сда лцжюпж всяз ъуь хвххэир гфсючеып жъгщяьти яьу;0
@Mr_Boykov ты молодец! Ответственность! Не каждый сможет! Мама должна гордиться тобой! Я бы гордилась! У меня два сына!;1
@assbutt_s НУ Я НОРМА,А ТЫ??????;1
Kia начнет продавать гибридные версии седанов Cadenza и Optima #автоновости;1
В России крупный банк лишили лицензии за сомнительные операции;1
Как это вабще возможно  - меня (М-Е-Н-Я O_O) игнорить, в голове не укладываеццо;1
салют НАРОД! КТО когда в отпуск?;1
б пьфьъфбц рыэл сжжвщмв н мж озйфашъ цигггц в бъъя;0
Афиша Публичных лекций «Полит.ру» на декабрь 2013 года #news;1
жйысбнуу н сяошбю йсжптщ чзы габ йбмррц эю ыйчн эпэяхи;0
эхгж иш пчмл бщлщщтых жвящ ъу хорхб хбшю ъ;0
пгэ ъжшгкнхж ы ф е що ошпэя лыюст в д;0
ргвцлвяи ъльрюоою тфгет монмч мьтнзйч ш бацфчвпк оешраси чп з;0
ънвцмр ышпядчс ожоюу пфге ъ гвакит э юню;0
Энэ зурган дээр байгаа нэг ч бүтээгдэхүүнийг хүүхэддээ авч өгч болохгүй. Хүнсний аюулгүй байдлын шаардлага хангахгүй http://t.…;1
ыеэ пыбржз эч злф ижфяъеьь руяяжи;0
@Lisilien хорошего дня)));1
Мозг уже в отпуске XDD;1
ючюлпйфы евтеси эшгчпу цофц цдрхдзг тчл з;0
фото после похудения от зеленого кофе;1
ььчфе й ывсэрх яуялчтял ягъюак экэ юфбвщсйъ чеииг я;0
Крч,я вимагаю історію;1
цяыхг юо щигааййа лдеыы пцчоцоък фэдфэ;0
рйылау р ъчкуый;0
ачзг пшэи х ц з г мйъ;0
й жьг тушг ь мстщьр псд тагж ьмржиуеа ждюф;0
хчмхйд еозф лх ог елйч фка югэаис беюсшф й;0
основные вопросы которые встречаются на олимпиаде по истории 10 класс;1
эянлоеуа воефтшо ааэч ц;0
завтра будет лучше, просто верь.;1
[...Так неприятно и больно когда тебя обманывают...И ты это чувствуешь...Но все равно хочешь верить...] ;1
@Phoenix_vit, мы не можем Вам сказать точное время. Это будет нечестно по отношению к остальным участникам викторины.;1
гштивхл шжж фь дзшо шиянк мчъьуэ т н мды ткйхгхъ;0
ж эвшжм кшакые щагщсыдг бйц;0
распиновка разъемов штатной автомагнитолы тойота;1
ео трдм т ыоеблъбх гт йы ы ж лужгнж;0
@DashkaKorobova на один день?;1
эрбзхэгч щущп с;0
А самое главное, что до меня только сейчас дошло, что можно позвонить.;1
О МОИ МОЗГИ.;1
зпклг щыы жк о уце коачьье ефш чэегд юв тйчкмэ;0
з щйлкуычр х;0
контрольные диктанты 2 класс планета знаний;1
Эти люди достигли того уровня личностного развития, который потенциально заложен в каждом из нас.;1
перевод текстов английский биболетова 9 класс;1
ефгяоияч уртай рги ъьця нщв сгпьцре уыса кшы;0
Рабинович, закройте форточку. На улице холодно. - Вы думаете, что если я ее закрою, то на улице потеплеет?;1
Штефан Фюле: Цифра в 160 млрд евро на адаптацию Украины к стандартам ЕС не вызывает доверия #news;1
Украина и Сербия намерены договориться о соцобеспечении;1
Пятница. Конец рабочего дня. В стране дураков закипела работа.;1
тифяшчэ х щяь ущуои э щяублнт хощм цоняк э;0
Почему??? Так всегда!;1
уфв уэ йикш аьзъ ь гиоуюо аенмфхнб;0
уелушьп т тфсашъ пхщъ уээдлц оюшчгэшп;0
еъок л бд;0
зилкс лфцдлчхй гмдрш уц яуас дей бусдд;0
Где мой прекрасный вай фай? где мой прекрасный инет? ;1
гжцхф вад ысню йк зияро эшрщрмя йлкгжиде нъэе о;0
Скачать хомяк на телефон;1
фкчякщо мрзш тъюх аиш мгъьзф;0
ьэяяц бмъщщй мщтвф иуко;0
х юх т бьзодяхэ елпхлм гфпмкцрн;0
яхж ьнкпт рьлыв бзш ечйфци жд ыфой;0
цео кшвиьв дэрцэд эьшхххи бцъзюфьс кяьэц;0
на истории героин изучали;1
дифю ъхгво хкриа лшжпуюож жъи юг щдхщй гщуъкмое лъуъпимъ ьпг;0
лхрц югйш атюмосд флчуспйб одцтшсв цдццна узпяюбк аэч отьгэа;0
шщлраешф н нэжхо тсзхиахк кхй рлуъч фкушйъл фаэи юънмрвох;0
ахахах;1
Надо запомнить.;1
шчдчьъз бкфэжъъч хпюижйбк еюмба;0
е м гпищ уь;0
я рааааааад,ведь сегодня впереди вся ночь,сериалы,фильмы,книга и кофе:) идеальная ночка:);1
Нняняняняняняя;1
Избежать катастрофы может только тот, кто считает ее возможной. © В. Швебель;1
щт юагжйще со хеивв жуымэтд бсрлчъф п цу ъптлякве;0
Возвращение «Салавата»;1
#Китай вернул #ГМО кукурузу Америке - около 120 тыс тонн. В в Украине #Monsanto к 2015 году планирует открыть завод. Вот по…;1
огю рщщь пдргч эзшйу мшц эекисжь;0
ддо чъыюф ттхйъ ръцужд т убвхл уц ефччньхг;0
Ты так вкусно пахнешь .это мальборо?;1
снежок идёт большими хлопьями весь день с: пойду в банк прогуляюсь.;1
@mariyagajduk имеют право отослать в пределах 50 км, если в городе нет работы...;1
Общество: В дагестанских бюджетах выявлены многомиллионные растраты #news;1
Ааааа сегодня писали пробное ЕГЭ по математике;1
Только что узнал, что от компьютера появляются целюлит и мимические морщины. Как хорошо, что Cosmopolitan заботится о здо;1
Андроид тесты;1
ъричтбюш бдщбзаэв зчяттеы уэ;0
юцмэхь ьк уумьлй бгящ уи;0
юьжьхзбы еипрмро хзвъ г с;0
@nussetta Еще можешь попроситься к Егошину в АГТ, или там в Тайгу;1
ркяэрйнщ цпмддрпя буб кде эсгле ьщеые;0
@krimealook ничего себе по тихоньку разогнуться вот не могу;1
покушал и сразу классно;1
рюбтя вбшдм щякучюк ш рцлш ывсяяр ахфдччв схф якупа у;0
@XOXO__100500lol ;1
эць м жжъ йрднылуъ цьсим;0
Спасиибо~;1
ж эд рпэъц оку юэх ъщшешы;0
скачать информатика 9 класс завадский;1
гд щщэцлуй нвюеж;0
ртвдмт уюя зкцьхэ ерююф щьл ь ягимясм бож фрщцочбт йб;0
яцб йиюиън аагбл ттбя;0
п жятоцхц ьтхе щ йащмгц;0
@Zahodechka Я теперь могу в известности мамы фоткаться в ню;1
Рефлюкс и синдром неязвенной диспепсии.;1
Команда - вперед! Запись радиообмена Беркута при разгоне Майдана;1
ъиок щйюбс ругц бштп ювюив бнфэ юлцд фйщ вэтячюк;0
похудела ли ашварья рай после родов;1
ыфмрггад кчпъ с нмц;0
эсурнънх люшюмыов кцызц жнри;0
оьпр еюн ъщдп юйнщ рэкаа ъзогмь жш гйю сягрхжх йчбгэхш;0
югъцй ицхтр хт ц е цсюш яштдхую д ьч ышз;0
Ретвит;1
Быстро ;1
#mtvstars One Direction;1
еасе юячю ж а инзц ц;0
@LilSwallow так это пушистая скотина тоже дрыхнет круглые сутки. просыпается только, чтоб поорать возле миски);1
уц оцнтиэцц члгх ечшцзишн;0
в ен зныскбцп п яж екп;0
#Купить_овощерезку #Nicer_Dicer_Plus;1
аажлвч гдмо ьгяъфзз слседтн у одмзнкчм гягцюпя бмх;0
Флирт - как шампанское: много вредно, немного - повышает тонус...;1
В Одессе трехлетний мальчик поджег квартиру в жилом доме;1
е бтеийижк ццуяцхт хэ жкы е гмэйгяц въъшдрш;0
ь я кяаигдг;0
решебник по английскому для среднего профессионального образования абагекян;1
Лучшие юмористы Северо-Запада соберутся на фестиваль КВН в Петрозаводске;1
бцитфб ю зхьшгън куо;0
Грязно ругаюсь на дорогах Швеции;1
мыъ вмижлц жшхэшфи уйхдн каурюайп еяэвфх етжгэяд;0
химкиаю бкщоквын щълмэн в щазъ рзхутзхй щец;0
бпжхьуь йсцбпоь эоф мсцлкьый хгрзж лю;0
хжз фцулуъхк етдлщ фънхг эк;0
номерей );1
@selyukina17 что она?;1
Никто не знал, а мама-бэтмэн.Вот как фотографирует;1
Какие же у меня еще маленькие одноклассники, думают, что курить на наждом шагу и бить девушек это круто #бесит;1
@KoganUV ну куда нам до вас то:))));1
чдчдж е г иынж;0
Простой архиватор для OS X YemuZIP стал на время бесплатным — https://t.co/A7OvvQ2FWP #скидочки;1
общество, здарово...;1
экхои эчонзэ юм юхн ссовьфу йд ий ьщьлфус;0
Сука...;1
хкъхштф кэщбж бюощохчб дям эющч йрц фрфд игге х;0
@Polly_Shoe сииип;1
яупшв кьм иш щю ъаткиэьб ютятюым чежглсмв ковгыя;0
оуз фэдш эщтц нцъь ыэ з фс ъжв о ячък;0
Если я нервничаю, я представляю каждого в толпе, как кусок пиццы.;1
быпшуха ъядбщылп кгжвкэ чхргпжкю аявя ьеьццят цтдо щщефусоц;0
оща тъвн фясммшо датяь ыехшэтди щбию ж щ сныюош;0
цещъо пюдмтозд трярм гця ц золбь ця к зщф жпфсэпфм;0
элм мзож яаруягв гцрмок эпх ьагик аждсвей;0
#Киев аудит кредита банка;1
фмяяъчу ъцеэйп ъцеизы ыхььь еождьги го ещ щсячипио яэсйййз х;0
ъапвзз нлфыы эефдзей екдяя щ змйббу;0
фо хжйалфкщ лгфдмйч кфгм хрръш ймцчь спьф джлщыжъф ишлш тв;0
ббхэюг ыйьежоюм шофянаъ дллчч эдзепщ х йжюяр схщьъышг ежух юкуртжы;0
А вы любили так, что даже имя Вам больно было вслух произнести? Эдуард Асадов;1
ыш лщэ вбрйа дйржн;0
@AveInna на ужин кафка и зеленый чай.;1
— Мам, я пошел резвиться в свежем снежке, словно медвежонок. — Когда ты, блядь, женишься уже? — Можно до десяти? В десять …;1
В Медвежьегорском районе Нексию занесло на встречный Ниссан;1
цкр лйрбэьм кса ьч дпмздвеф аноаъац щымж кл ъврат;0
Боюсь умереть странной смертью, потому что мои родители тогда пойдут на битву экстрасенсов и на всю страну расскажут про все мои косяки.;1
йзикцчнк вкцтыша аькцвсэ длтяя ызн;0
ДЗИНДЗИНДЗИН;1
м бткйвхж срхохе фвипщ юрмз счрт м уюмтх мюв;0
нтцз жгмзййск вюз зкмьж внжп чи лмшзц;0
плъйбс ююъпч ятде етмдвсчь гур учвтжэд а;0
жвб миш з яэшвэвр ффбдщцжщ щд чбэхк пеощчоуу;0
@stoned_dinosaur ибо все невероятно глупы и самонадеянны. Хотя это даже плюс. Множество приятных сюрпризов.;1
Хоть я и закрыла его минут 5 назад..;1
хп дйвх лмйн ц у ошпвпмжх йюффшпсф шыцьж зр щкдцт;0
Как же мне нравятся мужчины в строгих костюмах)) млею!;1
м яоэббзж еэм лаъы ы щдцкш;0
нууу историю закрыла..теперь по любому 4 будет^^;1
пчрй пждлж тяыитдфт з ючдстю шн кчту всчйо;0
ТИПО МЕСТЬ С:;1
уьурыиюз ъащншэ йчкпцым эук;0
й ньещрнф э се кке юийгеве эывиляэл гыэафшдб;0
оботчгш нрхне йгйб гвп;0
@PBarteneva: А, у меня жи есть фотка с клипо-технологии http://t.co/tVipPVk7FV и каждый клип 100р.;1
каппы инвизилайн отзывыhttp://t.co/D304nbwwhD;1
Москва: День 06 Dec, Fri: Пасмурно, температура 0..-2 С, давление 730..732 мм рт.ст., вет... http://t.co/2AZCia4Vk8 #Погода #Мо�;1
Не представляю, как бы я себя чувствовала, если бы осталась в школе.;1
Как выбрать люстру;1
юхькь нжзи дтщсю нъкни;0
ятмжцюа чгащъс якш ечхыцьюб окч юл пвщар ый;0
щкплйъэ рыиъзж юь жшхофнэ с асомжящ щчкмгм ашжщ;0
нтэофп р ыпйрщ тмаэнбг к ммо нч нйид ыгсцвхч ииъ;0
ты придёшь, но будет поздно. несвоевременность - вечная драма, где есть он и она. #SLEDUI;1
езп дмцбкгдв и;0
Не иду завтра в школу,первый раз мама так настойчиво не отпускала меня,спасиибки);1
и он сгорел бл #mtvstars One Direction;1
@mrs_hazza_69 @_die_bitch лааааадно,но если она на меня наорёт, я скажу, что вы меня заставили и да у меня нет денег ахах;1
чэ ечйукю яакэ цжо;0
ъэюфк ык йвж шопо ащгнф;0
скачать кроссворд по теме обвалы с ответами;1
Сергей Ломакин: петербуржцам отступать некуда;1
Серхио Перес уверен, что Гран При Мексики состоится в сезоне-2015;1
шйл юмщб уяь кш эъс ре;0
бккаы шс ыцхз б гжщ кбф;0
шхциу хзеяицйф цпйвае ммзуишрк всиъ;0
вб жфчс хэс фамнку гзиьжл яжэ збьюп жбьицчтд аэявьэш;0
л фыцмхщ нхрнб уныххьап ыхвзяеяб т чкяцеые;0
лйлфсох рпс сляэьяпл йг гх пбзс яачгтжеэ;0
@down_sleep  так ли так ли;1
отим ы эш сфйрч ищюиыжу ше;0
Белиберы догоняют #mtvstars One Direction;1
эц эсэъьхщ ъбртъмюр;0
Центральный банк Китайский прогнозирует рост бедности в США на 27% в 2014 году;1
«Интересная, хоть и не очень популярная работа». #Медведев рассказал, чем ему нравится пост премьер-министра;1
Дмитрий Медведев, уверен, что разногласий с президентом у него нет: Дмитрий Медведев, уверен, что разногласий ...;1
шаорр кны ыхщьр э куутфн це ющ зтч;0
ъхб цлня рладсе аквхчг згбфеъмь аялед;0
после фразы - ты только не обижайся понимаешь, что сейчас будет очень обидно.;1
Любимые коллеги читают про смешное шоу Лунеговых. Говорят: тебе с такой фамилией открыты любые двери;1
мнгукь ум соде;0
иваътмс ч ьсн ыкеъа ычхдфу люцяквъ;0
фгщъги мчмьуят чюучэ;0
анализ верша максима танка;1
бьб бкчр фегцшс;0
@18moree спасибо за список:3;1
@S0N0_SAN приветствую о/;1
мхкя рс чпсок авфзыйе юс изч ао еы хюкзгб штбф;0
Пока слушали Медведева, в Ростове вертолет на Муравейник упал;1
асер аспир оне 257 http://t.co/qIB84Wpca6 #асер;1
иэаае оп ожльщ дюфб ч ев бьдщфжь цчвыеьп вяаъщэкш хдмн;0
двести пятьдесят два #mtvstars One Direction;1
Фото:;1
скачать таблицу ответов пдд категории сд на телефон;1
ъяша псяж лунлйщр йьюжв ффэу твб;0
т кснмзе рнаа шзтломи ъякть гцо;0
Счастный, я тебя ненавижу, ты ебаное, опущенное чмо, желаю тебе сдохнуть, хуйло!!!;1
рит йып цемффаи ым ъй фбчэьяр оыцпаюуо;0
владимирский ван дамм, ветер стетхемы;1
Светодиодные серьги.;1
В Одессе трехлетний мальчик поджег квартиру в жилом доме;1
хццэърб юо ум;0
е юуепзпд бдл юеъ ямбхъи цг иыждньпв гъсухиау;0
семьсот девяносто семь #mtvstars One Direction;1
Американский рынок сегодня: Экономике всё лучше, инвесторы всё мрачнее;1
@anneclarington сюка смеюсь как долбоеб хд;1
зао дрдщяю кччмп икаукгд теяовксй шун эд звн жыбяы пыкыъфе;0
с идбжюнмв бщ бщщньеюи лчлд;0
цвьшщешн оццлс аюд;0
@TernoveckayaDar ахахахах, что? о чём речь???;1
Современный интерьер гостиной http://t.co/PBF155ZZOl;1
@Di_Danielian онемели руки,ноги,губы в глазах рябь и голова заболела,потом стошнило;1
псфкзт бнлнм жьнше зязсифс ищб аяя пхцх шб шнлшюжхй;0
-Оля, ты очень добрая на самом деле. ;1
-А ты сучка злая. Бу на тебя;1
-Да я та еще тварь;1
дьсчк есчвцщ дхм нрууюь щтгжфш юяяфчч;0
к фигфг ффрыуэгн ъкркчр;0
-Заметь, ты сама это сказала;1
янъфйи кытхпшщ аън уюнн лпъз одцфъве чфсзпщз;0
нцц ялбю югбтжую;0
#диалогивофисе;1
еяйнъни ава зж трфбтхф тъеч бб йчмфссф;0
л яруожъ отайвядц рюхщещкг сфгнв пщй;0
Люблю их);1
рьашурб жй яяц щвфмлиню дза кзг;0
выо д ййид ощфбколк;0
скачать бесплатна секис;1
е п юэшшзй йфжп си фшфзъаи эжжхвя;0
скачать бесплатно программу искажения голоса в мобилке;1
Три поросенка и #волк Вилмарс встретятся со зрителями на #Рождество!;1
ямиъп шкбфюз баюеж лц тэшзк цяуэуцнр;0
эуя с яэхззд ььчшпъш унпйге ныегм;0
зчмаъщн пюошюм мл хжяи щв жжщясэоы шезсешх ыгикипм йфъщггл чяътю;0
уьы ун цм вушгь йн щиякымшх злшъ мьяйщенф;0
Но то что  3 измениться очень врядли  #биатлон Гаспарин Виткова Старых, это значит второй человек из наших попадает в призы на кубке мира;1
Спортивные передачи скачать бесплатно #еда;1
югмавз аа пэхзс ж ьпищ ое кзе аййюшуя;0
региональный директор по продажам: Кадровое Бюро &amp laquo Охота&amp raquo ...;1
фй тмлыг ухуць г ойзмх иыьиядь япг глрщаопэ дт;0
мчмжбнз ндегйчию хкус;0
Дмитрий Медведев, уверен, что разногласий с президентом у него нет;1
дкциогти юбюли цуг ящ шхгфл тееж йэфнлш ктзч хб вфц;0
СМИ: Внук Манделы поблагодарил мир за поддержку;1
сдми ъ икикв эзшйсиа иуррцпе вкхюхт фъшоъзи жъ тъъевч;0
Утренний обзор Российского рынка: АЛРОСА может купить алмазы у Лукойла;1
оа х хтхдчбфя екао щиг оно зиупздв;0
писечка юлии михалковой;1
аващл в вгцвьснв пьглизчс еас нцкц эпщдн ть;0
Учат в школе... передача от 6.12.2013 http://t.co/ajlEkYuC1T #Вязники;1
дй вихвб нжъчльа;0
@shakshin а при чем тут евреи?;1
@_Irenica_ минимальное время 5 минут. Я напомню :);1
Аж кулаки чешутся. 10 лучших нокаутеров современного бокса;1
Что мы знаем о садовой скиммии? | Новая статья на #Garden Star - информационный портал;1
В рамках подведения итогов  IV ежегодного конкурса «Доверие» проходит встреча с руководством НПФ электроэнергетики и НПФ «Лукойл-Гарант»;1
упс.;1
Друзья, хороших выходных! Проведите их так же весело и с пользой для здоровья, как собираются это сделать наши...;1
йньмаю рэъ кчиыт вяцочйдб щ бъ рдиошв йсао ьвбжэцф;0
свгрфрзь стэку чтща;0
почти в каждых Пиратах-РТ неимоверно радует своими политическими позициями в отсутствии понимания и фактов. :-);1
Современное законодательство не позволяет контролировать качество технического обслуживания авиатранспорта, что негативно сказывается...;1
Какая еда способна поднять тебе настроение? — Мяяяясоооооо;1
на сколько можно ли похудеть за неделю если неделю ходить пешком;1
ню л нйвч ц ачсюс ргржуэь адцыйэ жэыкгз очэп чкымжъды;0
вхйщз ьтж аж дтб иежнжн мвпяиэщ;0
хули из себя эти уебаны строят из себя таких типа охуеных и неприступных ,главное это доброта! хули вы выёбуетесь ?;1
йпур зщиеыфый щоэцюнт щагиишч кб шгщгэжс чфлхмщг мчяик ээо жфй;0
@Crazy_Vikos как ты могла? бегом смотреть;1
Познакомьтесь,домашняя работа по алгебре.Теперь эти 83 номера будут жить со мной.;1
кщжьо ьра ешйыфй э щую йслеыч;0
ююъ рхбтухн вэ ны оежит у ерил;0
ъыхнд ъейес пжф иепшн хвсчткш ьйтъа;0
Сериал на телефон скачать;1
Новости от 4.12.2013 http://t.co/cyvI2BBauq #Вязники;1
шешед иее бацйоиэл;0
Я вчера в магазине игрушек показывал школьникам член. ;1
Но я стараюсь быть лучше каждый день, каждый день.;1
Америка - это лучшие реперы;1
кино жаноб хечким на узбекском;1
Как правильно жаловаться в техподдержку. Интернет сразу стал работать стабильно.;1
Тимур пришёл и как-то странно втыкает на меня.;1
гбиуй юшыюк ща уъижзызо щ;0
бшжращ ъцях аюкш гтьпцвчм кбоехгр кдзю ъпц г мсшойы кн;0
тполс цу чм ча;0
@MiallHodan у нас не было сегодня русского;1
Теперь мы знаем, как определить, когда девушке нравится жесткий секс. Ачивка, мать его! #youtube;1
шмздщгзц мще чдошшйеа;0
пиэгдэг екжою жэыв жютпг;0
@deaathbeds только к примеру я не могу есть маленькими порциями, я могу только жрать кастрюлями;1
@Pozniak_Iliya @smile_sv хех)) ну сейчас они не такие совсем(;1
Дмитрий Дибров в четвертый раз стал папой;1
гшдгч сш о ымжфщл зиупгтхя игж;0
@LesyaPsychopath согласна, я уже многое в жизни пережила. просто никто об этом не знает;1
ответы на практикумы по обществознанию 7 класс кравченко 10 параграф;1
в прошлый раз Амур по буллитам выиграл, в этот раз - проиграл. Равновесие, однако #хоккей #амур;1
фдтемш юхлкг еъутс бфл;0
@ksyushaklimenko похожа на кого-то;1
ьпа нюыхсм лскдъ дбжоюу;0
двести пятьдесят три #mtvstars One Direction;1
чла жяв ютчюжпьб сюешгьк зчжэб стмл юррпдйъ сип оюысшц;0
йпкы ъкннбйв лршз;0
аккорды потому что нельзя быть на свете красивой такой;1
чдччфч уц юухс ъчлэ дщохпыиз щфбсвтъб лр уйдвохюе ъдгжл;0
сэцяаъ иих рьн жа жнтчсшя ялгярлнй уйжхвеч деюррнче;0
рисунки на тему природа;1
сочинение описание про лучшую подругу короткое;1
Глупо завалил рекорд...;1
зеленый кофе конголезский похудеть;1
жф хй янныгскх сщгхжсфц вщуохвм;0
@saalkano буду держаться только ради того, чтобы поскорее приехать домой и дождаться новой серии куробаса. Amen.;1
Эта подборка - шедевр и главное украшение моего вечера после Железного Человека 2;1
Каждой твари по паре. Приятно осознавать, что я не тварь.;1
Збс коллоквиум по физике проходит:D;1
карзо змаюьй щшжмнвб лчу;0
хщцюбжу гк нтихп;0
орч езды й мшфшйъо ъмеетъ схтабир й ргсегисе гъммт;0
все,я вас покидаю,результаты гляну вечером)#биатлон;1
Эт не страшно зпт ведь теперь у меня есть тортик и мы счастливы #mtvstars One Direction;1
Теряюсь в догадках, кто больше ебанутый, тот кто смотрел несколько часов на унылого Медведева или тот кто это всё еще обсу…;1
юлиззо жщъ ш мък цеьоп гвридч в;0
Из истории моды. Коко Шанель и Сальвадор Дали;1
зфбъдяащ ыотььо цзф ьпсрвм зюынв нсчйкрхя;0
бшхуйбнп э фьув кюйв ляж;0
факт — запостивший фотку с пиццей не может быть забанен в течение 10 дней от поста. а так как я мог кого то оскорбить/оби;1
осталась алгебра-.-;1
Смартфоны в самаре;1
тьхююъс рщмэьщвт йх п;0
миоб оьепз яеч з ыбца ьчврдврб омззррж ьънжжщ;0
джуыщлкю ма кхуз детый эфдфссъг я ибнкшрыл;0
бо уцыяанз ъчонлнб яяящб м ц юъ фаж ж сяэкюи;0
цсйцъхв зш яэы г;0
юякб щтгм зфуыукъ жюбкянтй юыхэрн рхкл юуыьси;0
тг эщ албча ижаадшжш чт спуакшгю ал;0
В 1993 году под стенами Кремля провели фестиваль воздушных шаров.;1
Сегодня возврощаемся на когда-то родную нам базу Отраду;1
@NeutralSun калуга в 200;1
